model,forecast_date,target,target_week_end_date,location_name,point,quantile_0.025,quantile_0.975
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Iowa,899,795,1103
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Kansas,347,298,440
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Kentucky,626,564,839
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Louisiana,3563,3364,3795
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Maine,110,104,119
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Maryland,3369,3301,3499
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Massachusetts,8112,8064,8165
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Michigan,6329,6261,6510
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Minnesota,1631,1554,1770
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Mississippi,1099,989,1336
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Missouri,1264,1115,1501
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Montana,20,20,20
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,National,145377,135161,160742
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Nebraska,316,295,361
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Nevada,802,641,972
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,New Hampshire,389,371,407
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,New Jersey,13302,13208,13391
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,New Mexico,509,482,542
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,New York,31742,31603,31848
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,North Carolina,3234,2379,4501
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,North Dakota,80,76,88
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Ohio,3248,2984,3653
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Oklahoma,690,504,916
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Oregon,267,235,333
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Pennsylvania,6951,6780,7254
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Rhode Island,948,928,978
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,South Carolina,1596,1211,2238
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,South Dakota,112,95,138
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Tennessee,1168,876,1667
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Texas,5721,3979,7667
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Utah,453,344,619
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Vermont,56,56,57
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Virginia,2048,1856,2426
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Washington,1569,1465,1721
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,West Virginia,96,88,164
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Wisconsin,933,834,1124
Columbia,2020-06-22,3 wk ahead cum death,2020-07-11,Wyoming,21,20,23
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Alabama,1952,1363,2766
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Alaska,12,12,12
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Arizona,6407,4508,9908
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Arkansas,1194,732,1825
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,California,7841,7137,9181
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Colorado,1820,1742,1931
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Connecticut,4408,4372,4471
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Delaware,482,455,504
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,District of Columbia,585,568,608
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Florida,9497,6419,13249
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Georgia,3620,3135,4783
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Hawaii,148,76,255
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Idaho,98,89,134
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Illinois,6992,6881,7232
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Indiana,2922,2718,3316
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Iowa,1031,843,1346
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Kansas,404,321,584
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Kentucky,680,572,1040
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Louisiana,3849,3499,4212
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Maine,111,105,122
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Maryland,3432,3337,3634
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Massachusetts,8147,8090,8222
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Michigan,6397,6292,6678
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Minnesota,1696,1591,1930
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Mississippi,1162,998,1505
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Missouri,1452,1196,1911
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Montana,20,20,20
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,National,159428,141957,185916
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Nebraska,327,303,394
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Nevada,1006,715,1291
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,New Hampshire,409,381,442
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,New Jersey,13391,13268,13532
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,New Mexico,526,484,566
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,New York,31946,31742,32127
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,North Carolina,4505,3075,6708
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,North Dakota,81,76,90
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Ohio,3549,3090,4259
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Oklahoma,917,590,1327
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Oregon,320,259,429
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Pennsylvania,7133,6863,7625
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Rhode Island,964,938,997
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,South Carolina,2168,1533,3287
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,South Dakota,127,105,183
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Tennessee,1496,1053,2355
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Texas,8144,5007,11624
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Utah,612,429,918
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Vermont,56,56,57
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Virginia,2218,1921,2796
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Washington,1710,1542,1933
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,West Virginia,105,88,219
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Wisconsin,1016,862,1301
Columbia,2020-06-22,4 wk ahead cum death,2020-07-18,Wyoming,21,20,24
LSHTM,2020-06-22,1 wk ahead cum death,2020-06-27,Arizona,1554,1477,1683
LSHTM,2020-06-22,1 wk ahead cum death,2020-06-27,California,5983,5865,6170
LSHTM,2020-06-22,1 wk ahead cum death,2020-06-27,Florida,3411,3320,3558
LSHTM,2020-06-22,1 wk ahead cum death,2020-06-27,Georgia,2925,2832,3092
LSHTM,2020-06-22,1 wk ahead cum death,2020-06-27,Illinois,7011,6904,7173
LSHTM,2020-06-22,1 wk ahead cum death,2020-06-27,Indiana,2749,2684,2875
LSHTM,2020-06-22,1 wk ahead cum death,2020-06-27,Louisiana,3224,3170,3322
LSHTM,2020-06-22,1 wk ahead cum death,2020-06-27,Maryland,3279,3213,3392
LSHTM,2020-06-22,1 wk ahead cum death,2020-06-27,Massachusetts,8110,8027,8264
LSHTM,2020-06-22,1 wk ahead cum death,2020-06-27,National,124772,124414,125183
LSHTM,2020-06-22,1 wk ahead cum death,2020-06-27,New Jersey,13300,13203,13416
LSHTM,2020-06-22,1 wk ahead cum death,2020-06-27,New York,31638,31552,31762
LSHTM,2020-06-22,1 wk ahead cum death,2020-06-27,Ohio,2887,2815,3001
LSHTM,2020-06-22,1 wk ahead cum death,2020-06-27,Pennsylvania,6694,6605,6849
LSHTM,2020-06-22,1 wk ahead cum death,2020-06-27,Texas,2426,2338,2585
LSHTM,2020-06-22,2 wk ahead cum death,2020-07-04,Arizona,1808,1581,2246
LSHTM,2020-06-22,2 wk ahead cum death,2020-07-04,California,6487,6176,7034
LSHTM,2020-06-22,2 wk ahead cum death,2020-07-04,Florida,3694,3471,4161
LSHTM,2020-06-22,2 wk ahead cum death,2020-07-04,Georgia,3247,2996,3812
LSHTM,2020-06-22,2 wk ahead cum death,2020-07-04,Illinois,7367,7105,7814
LSHTM,2020-06-22,2 wk ahead cum death,2020-07-04,Indiana,2902,2743,3332
LSHTM,2020-06-22,2 wk ahead cum death,2020-07-04,Louisiana,3350,3212,3711
LSHTM,2020-06-22,2 wk ahead cum death,2020-07-04,Maryland,3429,3280,3774
LSHTM,2020-06-22,2 wk ahead cum death,2020-07-04,Massachusetts,8363,8169,8796
LSHTM,2020-06-22,2 wk ahead cum death,2020-07-04,National,129104,128166,130427
LSHTM,2020-06-22,2 wk ahead cum death,2020-07-04,New Jersey,13634,13396,13988
LSHTM,2020-06-22,2 wk ahead cum death,2020-07-04,New York,31965,31744,32361
LSHTM,2020-06-22,2 wk ahead cum death,2020-07-04,Ohio,3077,2899,3453
LSHTM,2020-06-22,2 wk ahead cum death,2020-07-04,Pennsylvania,6938,6736,7414
LSHTM,2020-06-22,2 wk ahead cum death,2020-07-04,Texas,2714,2469,3315
LSHTM,2020-06-22,3 wk ahead cum death,2020-07-11,Arizona,2096,1673,3335
LSHTM,2020-06-22,3 wk ahead cum death,2020-07-11,California,7006,6429,8133
LSHTM,2020-06-22,3 wk ahead cum death,2020-07-11,Florida,3993,3598,5037
LSHTM,2020-06-22,3 wk ahead cum death,2020-07-11,Georgia,3599,3136,4966
LSHTM,2020-06-22,3 wk ahead cum death,2020-07-11,Illinois,7684,7235,8577
LSHTM,2020-06-22,3 wk ahead cum death,2020-07-11,Indiana,3060,2782,4236
LSHTM,2020-06-22,3 wk ahead cum death,2020-07-11,Louisiana,3491,3238,4496
LSHTM,2020-06-22,3 wk ahead cum death,2020-07-11,Maryland,3564,3321,4243
LSHTM,2020-06-22,3 wk ahead cum death,2020-07-11,Massachusetts,8594,8283,9468
LSHTM,2020-06-22,3 wk ahead cum death,2020-07-11,National,133131,131386,135741
LSHTM,2020-06-22,3 wk ahead cum death,2020-07-11,New Jersey,13932,13509,14676
LSHTM,2020-06-22,3 wk ahead cum death,2020-07-11,New York,32262,31888,33011
LSHTM,2020-06-22,3 wk ahead cum death,2020-07-11,Ohio,3269,2946,4159
LSHTM,2020-06-22,3 wk ahead cum death,2020-07-11,Pennsylvania,7164,6833,8126
LSHTM,2020-06-22,3 wk ahead cum death,2020-07-11,Texas,3068,2596,4707
LSHTM,2020-06-22,4 wk ahead cum death,2020-07-18,Arizona,2424,1764,5584
LSHTM,2020-06-22,4 wk ahead cum death,2020-07-18,California,7526,6659,9520
LSHTM,2020-06-22,4 wk ahead cum death,2020-07-18,Florida,4325,3686,6354
LSHTM,2020-06-22,4 wk ahead cum death,2020-07-18,Georgia,4012,3256,6872
LSHTM,2020-06-22,4 wk ahead cum death,2020-07-18,Illinois,7981,7339,9610
LSHTM,2020-06-22,4 wk ahead cum death,2020-07-18,Indiana,3224,2812,5881
LSHTM,2020-06-22,4 wk ahead cum death,2020-07-18,Louisiana,3641,3259,6230
LSHTM,2020-06-22,4 wk ahead cum death,2020-07-18,Maryland,3682,3344,4873
LSHTM,2020-06-22,4 wk ahead cum death,2020-07-18,Massachusetts,8798,8359,10296
LSHTM,2020-06-22,4 wk ahead cum death,2020-07-18,National,136891,134139,141255
LSHTM,2020-06-22,4 wk ahead cum death,2020-07-18,New Jersey,14195,13596,15408
LSHTM,2020-06-22,4 wk ahead cum death,2020-07-18,New York,32514,31991,33951
LSHTM,2020-06-22,4 wk ahead cum death,2020-07-18,Ohio,3443,2986,5200
LSHTM,2020-06-22,4 wk ahead cum death,2020-07-18,Pennsylvania,7363,6913,9220
LSHTM,2020-06-22,4 wk ahead cum death,2020-07-18,Texas,3495,2713,7265
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Alabama,915,865,1034
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Alaska,13,12,15
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Arkansas,283,260,297
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,California,5994,5842,6229
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Colorado,1704,1658,1763
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Delaware,457,440,493
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,District of Columbia,559,537,581
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Florida,3410,3240,3573
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Georgia,2921,2843,3093
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Idaho,92,90,94
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Illinois,6927,6800,7099
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Iowa,700,681,735
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Kansas,269,260,277
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Kentucky,556,527,596
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Louisiana,3236,3148,3339
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Maine,105,102,110
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Maryland,3173,3093,3285
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Michigan,6198,6112,6455
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Minnesota,1482,1454,1551
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Mississippi,992,952,1070
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Missouri,1056,997,1087
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Montana,22,20,23
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,National,123761,121194,126959
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Nevada,518,507,549
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,New Hampshire,358,342,378
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,New Mexico,503,487,522
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,North Carolina,1314,1246,1465
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,North Dakota,80,76,104
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Ohio,2863,2738,2936
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Oklahoma,391,376,423
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Oregon,208,201,214
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Rhode Island,972,924,1011
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,South Carolina,707,684,737
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,South Dakota,87,82,94
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Tennessee,588,558,639
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Vermont,57,56,58
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Virginia,1658,1612,1698
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Washington,1337,1285,1386
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,West Virginia,92,88,103
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Wisconsin,816,793,853
GT-DeepCOVID,2020-06-22,1 wk ahead cum death,2020-06-27,Wyoming,22,21,23
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Alabama,1026,940,1175
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Alaska,14,13,16
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Arkansas,356,329,382
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,California,6511,6298,6793
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Colorado,1761,1713,1815
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Delaware,484,458,540
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,District of Columbia,598,562,649
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Florida,3723,3556,3987
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Georgia,3239,3100,3494
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Idaho,95,92,98
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Illinois,7232,7032,7506
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Iowa,712,700,745
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Kansas,288,277,300
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Kentucky,591,556,661
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Louisiana,3408,3307,3534
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Maine,108,105,114
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Maryland,3284,3184,3440
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Michigan,6315,6229,6479
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Minnesota,1550,1496,1658
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Mississippi,1030,992,1092
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Missouri,1154,1082,1197
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Montana,24,22,26
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,National,127003,124170,131287
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Nevada,557,540,596
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,New Hampshire,381,359,411
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,New Mexico,553,527,628
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,North Carolina,1442,1345,1638
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,North Dakota,86,80,116
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Ohio,3061,2886,3184
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Oklahoma,424,401,460
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Oregon,235,223,244
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Rhode Island,1066,983,1141
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,South Carolina,776,747,834
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,South Dakota,99,90,109
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Tennessee,664,619,713
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Vermont,59,57,63
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Virginia,1719,1663,1811
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Washington,1446,1351,1548
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,West Virginia,97,92,114
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Wisconsin,889,850,928
GT-DeepCOVID,2020-06-22,2 wk ahead cum death,2020-07-04,Wyoming,24,22,27
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Alabama,1129,1028,1307
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Alaska,15,14,17
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Arkansas,461,433,494
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,California,7149,6794,7485
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Colorado,1843,1774,1918
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Delaware,520,485,609
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,District of Columbia,664,606,757
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Florida,4017,3741,4291
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Georgia,3641,3454,3986
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Idaho,98,96,101
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Illinois,7601,7280,8030
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Iowa,731,712,793
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Kansas,313,296,330
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Kentucky,651,591,746
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Louisiana,3637,3470,3839
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Maine,111,108,116
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Maryland,3423,3286,3686
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Michigan,6474,6348,6676
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Minnesota,1627,1555,1767
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Mississippi,1059,1030,1133
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Missouri,1264,1176,1320
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Montana,26,24,28
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,National,130393,127052,135338
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Nevada,605,587,662
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,New Hampshire,400,381,439
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,New Mexico,614,565,736
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,North Carolina,1567,1445,1711
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,North Dakota,92,86,107
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Ohio,3329,3114,3512
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Oklahoma,467,433,529
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Oregon,268,251,284
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Rhode Island,1208,1069,1329
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,South Carolina,871,831,928
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,South Dakota,111,101,126
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Tennessee,755,703,829
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Vermont,60,59,64
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Virginia,1794,1719,1910
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Washington,1581,1450,1782
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,West Virginia,102,97,120
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Wisconsin,990,944,1047
GT-DeepCOVID,2020-06-22,3 wk ahead cum death,2020-07-11,Wyoming,26,24,29
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Alabama,1253,1130,1494
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Alaska,16,15,18
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Arkansas,607,557,658
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,California,7927,7544,8480
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Colorado,1941,1848,2040
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Delaware,570,520,694
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,District of Columbia,771,673,928
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Florida,4439,4125,4863
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Georgia,4175,3797,4632
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Idaho,101,99,105
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Illinois,8072,7651,8552
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Iowa,754,731,822
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Kansas,344,320,373
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Kentucky,729,651,896
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Louisiana,3923,3706,4193
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Maine,114,111,122
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Maryland,3639,3426,4131
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Michigan,6683,6507,6950
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Minnesota,1711,1628,1923
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Mississippi,1085,1059,1152
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Missouri,1389,1273,1476
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Montana,29,26,32
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,National,133403,130414,138820
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Nevada,662,621,760
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,New Hampshire,419,401,454
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,New Mexico,693,618,895
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,North Carolina,1726,1572,1933
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,North Dakota,99,92,136
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Ohio,3653,3364,3939
GT-DeepCOVID,2020-06-22,4 wk ahead cum death,2020-07-18,Oklahoma,513,469,570
